Pressure [Pa]	Gas Volume Fraction [-]	Oil Volume Fraction [-]	Water Volume Fraction [-]	Mixture Velocity [m/s]	Gas Velocity [m/s]	Oil Velocity [m/s]	Water Velocity [m/s]
1007733.277	0.4984268859	0	0.5015731141	0.8716959579	-0.06340040104	0.8768781632	0.8760594915
1007742.501	0.4984250106	0	0.5015749894	0.8714937581	-0.0636863405	0.8766761789	0.8758576896
1007751.722	0.4984231359	0	0.5015768641	0.8712913274	-0.06397261253	0.8764739641	0.8756556574
1007760.94	0.4984212618	0	0.5015787382	0.8710886661	-0.06425921693	0.8762715188	0.875453395
1007770.156	0.4984193882	0	0.5015806118	0.8708857742	-0.06454615355	0.8760688433	0.8752509025
1007779.369	0.4984175152	0	0.5015824848	0.870682652	-0.06483342221	0.8758659375	0.8750481801
1007788.58	0.4984156427	0	0.5015843573	0.8704792994	-0.06512102274	0.8756628018	0.8748452279
1007797.788	0.4984137708	0	0.5015862292	0.8702757166	-0.06540895496	0.8754594361	0.8746420459
1007806.993	0.4984118995	0	0.5015881005	0.8700719037	-0.0656972187	0.8752558405	0.8744386343
1007816.196	0.4984100287	0	0.5015899713	0.869867861	-0.06598581378	0.8750520153	0.8742349933
1007825.396	0.4984081585	0	0.5015918415	0.8696635884	-0.06627474003	0.8748479606	0.874031123
1007834.593	0.4984062888	0	0.5015937112	0.8694590861	-0.06656399728	0.8746436763	0.8738270234
1007843.787	0.4984044197	0	0.5015955803	0.8692543542	-0.06685358534	0.8744391628	0.8736226947
1007852.979	0.4984025512	0	0.5015974488	0.8690493929	-0.06714350405	0.87423442	0.873418137
1007862.169	0.4984006832	0	0.5015993168	0.8688442022	-0.06743375322	0.8740294482	0.8732133504
1007871.355	0.4983988158	0	0.5016011842	0.8686387824	-0.06772433268	0.8738242474	0.8730083352
1007880.539	0.4983969489	0	0.5016030511	0.8684331334	-0.06801524226	0.8736188178	0.8728030913
1007889.72	0.4983950826	0	0.5016049174	0.8682272555	-0.06830648177	0.8734131595	0.8725976189
1007898.899	0.4983932169	0	0.5016067831	0.8680211488	-0.06859805104	0.8732072726	0.8723919182
1007908.075	0.4983913517	0	0.5016086483	0.8678148133	-0.0688899499	0.8730011572	0.8721859892
1007917.248	0.4983894871	0	0.5016105129	0.8676082493	-0.06918217816	0.8727948135	0.8719798321
1007926.419	0.4983876231	0	0.5016123769	0.8674014568	-0.06947473564	0.8725882415	0.871773447
1007935.586	0.4983857596	0	0.5016142404	0.8671944359	-0.06976762217	0.8723814415	0.871566834
1007944.751	0.4983838967	0	0.5016161033	0.8669871869	-0.07006083757	0.8721744135	0.8713599933
1007953.914	0.4983820344	0	0.5016179656	0.8667797097	-0.07035438166	0.8719671577	0.871152925
1007963.074	0.4983801726	0	0.5016198274	0.8665720046	-0.07064825426	0.8717596741	0.8709456291
1007972.231	0.4983783114	0	0.5016216886	0.8663640717	-0.07094245519	0.871551963	0.8707381059
1007981.385	0.4983764507	0	0.5016235493	0.866155911	-0.07123698427	0.8713440244	0.8705303555
1007990.537	0.4983745907	0	0.5016254093	0.8659475227	-0.07153184132	0.8711358584	0.8703223779
1007999.686	0.4983727312	0	0.5016272688	0.865738907	-0.07182702616	0.8709274653	0.8701141733
1008008.832	0.4983708722	0	0.5016291278	0.865530064	-0.07212253861	0.870718845	0.8699057419
1008017.976	0.4983690139	0	0.5016309861	0.8653209937	-0.07241837849	0.8705099978	0.8696970837
1008027.116	0.4983671561	0	0.5016328439	0.8651116964	-0.07271454561	0.8703009238	0.8694881989
1008036.255	0.4983652988	0	0.5016347012	0.864902172	-0.0730110398	0.870091623	0.8692790877
1008045.39	0.4983634422	0	0.5016365578	0.8646924209	-0.07330786087	0.8698820957	0.86906975
1008054.523	0.4983615861	0	0.5016384139	0.8644824431	-0.07360500864	0.8696723419	0.8688601861
1008063.653	0.4983597306	0	0.5016402694	0.8642722387	-0.07390248293	0.8694623618	0.8686503961
1008072.78	0.4983578756	0	0.5016421244	0.8640618078	-0.07420028356	0.8692521555	0.8684403802
1008081.904	0.4983560213	0	0.5016439787	0.8638511506	-0.07449841033	0.8690417231	0.8682301383
1008091.026	0.4983541675	0	0.5016458325	0.8636402673	-0.07479686307	0.8688310647	0.8680196708
1008100.145	0.4983523142	0	0.5016476858	0.8634291578	-0.0750956416	0.8686201806	0.8678089776
1008109.262	0.4983504616	0	0.5016495384	0.8632178225	-0.07539474573	0.8684090707	0.867598059
1008118.375	0.4983486095	0	0.5016513905	0.8630062613	-0.07569417527	0.8681977353	0.867386915
1008127.486	0.498346758	0	0.501653242	0.8627944744	-0.07599393004	0.8679861745	0.8671755458
1008136.594	0.4983449071	0	0.5016550929	0.862582462	-0.07629400986	0.8677743884	0.8669639516
1008145.7	0.4983430567	0	0.5016569433	0.8623702242	-0.07659441454	0.867562377	0.8667521324
1008154.802	0.4983412069	0	0.5016587931	0.8621577611	-0.07689514389	0.8673501407	0.8665400883
1008163.902	0.4983393577	0	0.5016606423	0.8619450729	-0.07719619773	0.8671376794	0.8663278196
1008173	0.4983375091	0	0.5016624909	0.8617321596	-0.07749757587	0.8669249934	0.8661153263
1008182.094	0.4983356611	0	0.5016643389	0.8615190214	-0.07779927813	0.8667120827	0.8659026085
1008191.186	0.4983338136	0	0.5016661864	0.8613056584	-0.07810130432	0.8664989474	0.8656896664
1008200.275	0.4983319667	0	0.5016680333	0.8610920708	-0.07840365425	0.8662855878	0.8654765002
1008209.361	0.4983301204	0	0.5016698796	0.8608782587	-0.07870632773	0.8660720039	0.8652631099
1008218.444	0.4983282747	0	0.5016717253	0.8606642222	-0.07900932458	0.8658581959	0.8650494957
1008227.525	0.4983264295	0	0.5016735705	0.8604499615	-0.07931264461	0.8656441639	0.8648356578
1008236.603	0.4983245849	0	0.5016754151	0.8602354766	-0.07961628763	0.865429908	0.8646215961
1008245.678	0.498322741	0	0.501677259	0.8600207678	-0.07992025345	0.8652154283	0.864407311
1008254.75	0.4983208975	0	0.5016791025	0.8598058351	-0.08022454189	0.8650007251	0.8641928024
1008263.82	0.4983190547	0	0.5016809453	0.8595906787	-0.08052915274	0.8647857984	0.8639780706
1008272.887	0.4983172125	0	0.5016827875	0.8593752987	-0.08083408583	0.8645706483	0.8637631157
1008281.951	0.4983153708	0	0.5016846292	0.8591596953	-0.08113934097	0.8643552751	0.8635479377
1008291.012	0.4983135297	0	0.5016864703	0.8589438685	-0.08144491796	0.8641396787	0.863332537
1008300.071	0.4983116892	0	0.5016883108	0.8587278186	-0.08175081661	0.8639238594	0.8631169134
1008309.126	0.4983098493	0	0.5016901507	0.8585115456	-0.08205703673	0.8637078173	0.8629010673
1008318.179	0.49830801	0	0.50169199	0.8582950496	-0.08236357814	0.8634915525	0.8626849987
1008327.229	0.4983061712	0	0.5016938288	0.8580783309	-0.08267044064	0.8632750652	0.8624687078
1008336.277	0.498304333	0	0.501695667	0.8578613895	-0.08297762403	0.8630583555	0.8622521947
1008345.321	0.4983024955	0	0.5016975045	0.8576442256	-0.08328512813	0.8628414234	0.8620354595
1008354.363	0.4983006585	0	0.5016993415	0.8574268393	-0.08359295275	0.8626242693	0.8618185024
1008363.402	0.4982988221	0	0.5017011779	0.8572092308	-0.08390109769	0.8624068931	0.8616013235
1008372.439	0.4982969862	0	0.5017030138	0.8569914001	-0.08420956276	0.862189295	0.8613839229
1008381.472	0.498295151	0	0.501704849	0.8567733475	-0.08451834777	0.8619714752	0.8611663009
1008390.503	0.4982933164	0	0.5017066836	0.856555073	-0.08482745251	0.8617534338	0.8609484574
1008399.53	0.4982914823	0	0.5017085177	0.8563365768	-0.08513687681	0.8615351709	0.8607303926
1008408.556	0.4982896488	0	0.5017103512	0.856117859	-0.08544662047	0.8613166867	0.8605121067
1008417.578	0.4982878159	0	0.5017121841	0.8558989198	-0.08575668328	0.8610979813	0.8602935999
1008426.597	0.4982859837	0	0.5017140163	0.8556797593	-0.08606706506	0.8608790548	0.8600748722
1008435.614	0.498284152	0	0.501715848	0.8554603776	-0.08637776561	0.8606599074	0.8598559237
1008444.628	0.4982823208	0	0.5017176792	0.8552407748	-0.08668878474	0.8604405392	0.8596367547
1008453.639	0.4982804903	0	0.5017195097	0.8550209512	-0.08700012225	0.8602209503	0.8594173653
1008462.647	0.4982786604	0	0.5017213396	0.8548009068	-0.08731177795	0.8600011409	0.8591977555
1008471.652	0.498276831	0	0.501723169	0.8545806417	-0.08762375163	0.8597811111	0.8589779256
1008480.655	0.4982750023	0	0.5017249977	0.8543601562	-0.08793604311	0.8595608611	0.8587578756
1008489.655	0.4982731741	0	0.5017268259	0.8541394503	-0.08824865218	0.8593403909	0.8585376057
1008498.651	0.4982713466	0	0.5017286534	0.8539185242	-0.08856157865	0.8591197008	0.8583171161
1008507.646	0.4982695196	0	0.5017304804	0.8536973781	-0.08887482233	0.8588987909	0.8580964068
1008516.637	0.4982676932	0	0.5017323068	0.853476012	-0.08918838301	0.8586776612	0.8578754781
1008525.625	0.4982658674	0	0.5017341326	0.853254426	-0.08950226049	0.858456312	0.85765433
1008534.611	0.4982640422	0	0.5017359578	0.8530326205	-0.08981645459	0.8582347433	0.8574329627
1008543.594	0.4982622176	0	0.5017377824	0.8528105954	-0.09013096509	0.8580129554	0.8572113763
1008552.574	0.4982603936	0	0.5017396064	0.8525883509	-0.09044579181	0.8577909483	0.856989571
1008561.551	0.4982585702	0	0.5017414298	0.8523658872	-0.09076093454	0.8575687222	0.8567675468
1008570.525	0.4982567474	0	0.5017432526	0.8521432043	-0.09107639308	0.8573462773	0.8565453041
1008579.496	0.4982549252	0	0.5017450748	0.8519203025	-0.09139216724	0.8571236136	0.8563228428
1008588.465	0.4982531036	0	0.5017468964	0.8516971819	-0.09170825681	0.8569007313	0.8561001631
1008597.431	0.4982512826	0	0.5017487174	0.8514738425	-0.09202466159	0.8566776306	0.8558772652
1008606.394	0.4982494621	0	0.5017505379	0.8512502847	-0.09234138139	0.8564543116	0.8556541492
1008615.354	0.4982476423	0	0.5017523577	0.8510265084	-0.092658416	0.8562307743	0.8554308152
1008624.311	0.4982458231	0	0.5017541769	0.8508025138	-0.09297576522	0.8560070191	0.8552072634
1008633.265	0.4982440045	0	0.5017559955	0.8505783011	-0.09329342885	0.855783046	0.8549834939
1008642.217	0.4982421864	0	0.5017578136	0.8503538704	-0.09361140669	0.8555588551	0.8547595069
1008651.165	0.498240369	0	0.501759631	0.8501292219	-0.09392969854	0.8553344466	0.8545353025
1008660.111	0.4982385522	0	0.5017614478	0.8499043557	-0.09424830419	0.8551098206	0.8543108808
1008669.054	0.498236736	0	0.501763264	0.8496792719	-0.09456722345	0.8548849773	0.854086242
1008677.994	0.4982349203	0	0.5017650797	0.8494539707	-0.0948864561	0.8546599168	0.8538613862
1008686.931	0.4982331053	0	0.5017668947	0.8492284521	-0.09520600195	0.8544346392	0.8536363136
1008695.866	0.4982312909	0	0.5017687091	0.8490027165	-0.0955258608	0.8542091448	0.8534110243
1008704.797	0.4982294771	0	0.5017705229	0.8487767638	-0.09584603243	0.8539834336	0.8531855184
1008713.726	0.4982276639	0	0.5017723361	0.8485505943	-0.09616651665	0.8537575057	0.8529597961
1008722.651	0.4982258512	0	0.5017741488	0.8483242081	-0.09648731326	0.8535313614	0.8527338576
1008731.574	0.4982240392	0	0.5017759608	0.8480976053	-0.09680842204	0.8533050007	0.8525077029
1008740.494	0.4982222278	0	0.5017777722	0.847870786	-0.09712984279	0.8530784239	0.8522813322
1008749.411	0.498220417	0	0.501779583	0.8476437505	-0.09745157531	0.852851631	0.8520547457
1008758.325	0.4982186068	0	0.5017813932	0.8474164988	-0.09777361939	0.8526246222	0.8518279435
1008767.237	0.4982167972	0	0.5017832028	0.8471890311	-0.09809597483	0.8523973976	0.8516009257
1008776.145	0.4982149882	0	0.5017850118	0.8469613476	-0.09841864142	0.8521699573	0.8513736925
1008785.051	0.4982131798	0	0.5017868202	0.8467334483	-0.09874161895	0.8519423016	0.851146244
1008793.953	0.498211372	0	0.501788628	0.8465053335	-0.09906490723	0.8517144306	0.8509185804
1008802.853	0.4982095648	0	0.5017904352	0.8462770032	-0.09938850603	0.8514863444	0.8506907018
1008811.75	0.4982077582	0	0.5017922418	0.8460484576	-0.09971241516	0.8512580431	0.8504626084
1008820.644	0.4982059522	0	0.5017940478	0.845819697	-0.1000366344	0.8510295269	0.8502343003
1008829.535	0.4982041468	0	0.5017958532	0.8455907213	-0.1003611636	0.8508007959	0.8500057776
1008838.423	0.498202342	0	0.501797658	0.8453615307	-0.1006860024	0.8505718504	0.8497770405
1008847.309	0.4982005379	0	0.5017994621	0.8451321255	-0.1010111508	0.8503426903	0.8495480892
1008856.191	0.4981987343	0	0.5018012657	0.8449025057	-0.1013366084	0.8501133159	0.8493189237
1008865.071	0.4981969314	0	0.5018030686	0.8446726715	-0.1016623751	0.8498837274	0.8490895443
1008873.947	0.498195129	0	0.501804871	0.844442623	-0.1019884507	0.8496539248	0.848859951
1008882.821	0.4981933273	0	0.5018066727	0.8442123604	-0.1023148349	0.8494239084	0.848630144
1008891.692	0.4981915261	0	0.5018084739	0.8439818838	-0.1026415276	0.8491936781	0.8484001235
1008900.56	0.4981897256	0	0.5018102744	0.8437511934	-0.1029685285	0.8489632343	0.8481698897
1008909.425	0.4981879257	0	0.5018120743	0.8435202893	-0.1032958375	0.8487325771	0.8479394426
1008918.287	0.4981861264	0	0.5018138736	0.8432891717	-0.1036234542	0.8485017065	0.8477087823
1008927.146	0.4981843277	0	0.5018156723	0.8430578407	-0.1039513786	0.8482706228	0.8474779092
1008936.002	0.4981825296	0	0.5018174704	0.8428262964	-0.1042796104	0.8480393261	0.8472468232
1008944.855	0.4981807322	0	0.5018192678	0.8425945391	-0.1046081493	0.8478078165	0.8470155246
1008953.706	0.4981789353	0	0.5018210647	0.8423625688	-0.1049369952	0.8475760942	0.8467840135
1008962.553	0.4981771391	0	0.5018228609	0.8421303857	-0.1052661479	0.8473441593	0.84655229
1008971.398	0.4981753434	0	0.5018246566	0.84189799	-0.1055956071	0.847112012	0.8463203543
1008980.239	0.4981735484	0	0.5018264516	0.8416653817	-0.1059253727	0.8468796525	0.8460882065
1008989.078	0.498171754	0	0.501828246	0.8414325611	-0.1062554444	0.8466470808	0.8458558468
1008997.914	0.4981699602	0	0.5018300398	0.8411995283	-0.106585822	0.8464142971	0.8456232754
1009006.747	0.498168167	0	0.501831833	0.8409662835	-0.1069165053	0.8461813016	0.8453904923
1009015.576	0.4981663745	0	0.5018336255	0.8407328267	-0.1072474941	0.8459480945	0.8451574977
1009024.403	0.4981645825	0	0.5018354175	0.8404991582	-0.1075787881	0.8457146758	0.8449242919
1009033.227	0.4981627912	0	0.5018372088	0.840265278	-0.1079103872	0.8454810457	0.8446908748
1009042.048	0.4981610004	0	0.5018389996	0.8400311864	-0.1082422912	0.8452472044	0.8444572467
1009050.867	0.4981592103	0	0.5018407897	0.8397968835	-0.1085744998	0.845013152	0.8442234078
1009059.682	0.4981574208	0	0.5018425792	0.8395623694	-0.1089070127	0.8447788887	0.8439893581
1009068.494	0.498155632	0	0.501844368	0.8393276443	-0.1092398299	0.8445444146	0.8437550979
1009077.303	0.4981538437	0	0.5018461563	0.8390927084	-0.1095729511	0.8443097299	0.8435206272
1009086.11	0.4981520561	0	0.5018479439	0.8388575617	-0.109906376	0.8440748347	0.8432859462
1009094.913	0.498150269	0	0.501849731	0.8386222045	-0.1102401045	0.8438397291	0.8430510551
1009103.714	0.4981484826	0	0.5018515174	0.8383866369	-0.1105741363	0.8436044134	0.8428159541
1009112.511	0.4981466968	0	0.5018533032	0.838150859	-0.1109084712	0.8433688876	0.8425806432
1009121.306	0.4981449117	0	0.5018550883	0.837914871	-0.1112431091	0.843133152	0.8423451226
1009130.097	0.4981431271	0	0.5018568729	0.8376786731	-0.1115780496	0.8428972066	0.8421093925
1009138.886	0.4981413432	0	0.5018586568	0.8374422653	-0.1119132925	0.8426610517	0.8418734531
1009147.672	0.4981395599	0	0.5018604401	0.8372056479	-0.1122488378	0.8424246874	0.8416373044
1009156.454	0.4981377772	0	0.5018622228	0.836968821	-0.112584685	0.8421881137	0.8414009467
1009165.234	0.4981359951	0	0.5018640049	0.8367317848	-0.1129208341	0.841951331	0.84116438
1009174.011	0.4981342137	0	0.5018657863	0.8364945393	-0.1132572847	0.8417143393	0.8409276046
1009182.785	0.4981324328	0	0.5018675672	0.8362570849	-0.1135940367	0.8414771387	0.8406906205
1009191.555	0.4981306526	0	0.5018693474	0.8360194215	-0.1139310899	0.8412397295	0.840453428
1009200.323	0.498128873	0	0.501871127	0.8357815494	-0.114268444	0.8410021118	0.8402160272
1009209.088	0.4981270941	0	0.5018729059	0.8355434687	-0.1146060989	0.8407642858	0.8399784182
1009217.85	0.4981253157	0	0.5018746843	0.8353051795	-0.1149440542	0.8405262515	0.8397406013
1009226.609	0.498123538	0	0.501876462	0.8350666821	-0.1152823098	0.8402880092	0.8395025764
1009235.365	0.4981217609	0	0.5018782391	0.8348279766	-0.1156208654	0.8400495589	0.8392643439
1009244.118	0.4981199844	0	0.5018800156	0.8345890631	-0.1159597209	0.839810901	0.8390259039
1009252.868	0.4981182086	0	0.5018817914	0.8343499418	-0.116298876	0.8395720354	0.8387872564
1009261.615	0.4981164333	0	0.5018835667	0.8341106128	-0.1166383305	0.8393329625	0.8385484018
1009270.359	0.4981146587	0	0.5018853413	0.8338710763	-0.1169780842	0.8390936822	0.83830934
1009279.1	0.4981128848	0	0.5018871152	0.8336313325	-0.1173181368	0.8388541948	0.8380700713
1009287.838	0.4981111114	0	0.5018888886	0.8333913814	-0.1176584882	0.8386145004	0.8378305959
1009296.574	0.4981093387	0	0.5018906613	0.8331512234	-0.117999138	0.8383745992	0.8375909138
1009305.306	0.4981075666	0	0.5018924334	0.8329108584	-0.1183400861	0.8381344914	0.8373510253
1009314.035	0.4981057951	0	0.5018942049	0.8326702867	-0.1186813323	0.837894177	0.8371109304
1009322.761	0.4981040243	0	0.5018959757	0.8324295084	-0.1190228763	0.8376536563	0.8368706295
1009331.484	0.4981022541	0	0.5018977459	0.8321885238	-0.119364718	0.8374129294	0.8366301225
1009340.204	0.4981004845	0	0.5018995155	0.8319473328	-0.119706857	0.8371719965	0.8363894097
1009348.921	0.4980987155	0	0.5019012845	0.8317059357	-0.1200492932	0.8369308577	0.8361484912
1009357.635	0.4980969472	0	0.5019030528	0.8314643327	-0.1203920263	0.8366895131	0.8359073671
1009366.346	0.4980951795	0	0.5019048205	0.8312225239	-0.1207350562	0.836447963	0.8356660377
1009375.055	0.4980934124	0	0.5019065876	0.8309805095	-0.1210783825	0.8362062075	0.8354245031
1009383.76	0.498091646	0	0.501908354	0.8307382895	-0.1214220051	0.8359642467	0.8351827634
1009392.462	0.4980898802	0	0.5019101198	0.8304958643	-0.1217659238	0.8357220808	0.8349408188
1009401.161	0.498088115	0	0.501911885	0.8302532338	-0.1221101382	0.8354797099	0.8346986695
1009409.857	0.4980863504	0	0.5019136496	0.8300103984	-0.1224546483	0.8352371343	0.8344563156
1009418.55	0.4980845865	0	0.5019154135	0.8297673581	-0.1227994537	0.834994354	0.8342137572
1009427.24	0.4980828232	0	0.5019171768	0.8295241131	-0.1231445542	0.8347513693	0.8339709946
1009435.927	0.4980810605	0	0.5019189395	0.8292806636	-0.1234899497	0.8345081802	0.8337280278
1009444.611	0.4980792985	0	0.5019207015	0.8290370097	-0.1238356399	0.834264787	0.8334848571
1009453.292	0.4980775371	0	0.5019224629	0.8287931515	-0.1241816245	0.8340211898	0.8332414826
1009461.97	0.4980757763	0	0.5019242237	0.8285490893	-0.1245279033	0.8337773887	0.8329979044
1009470.645	0.4980740162	0	0.5019259838	0.8283048232	-0.1248744762	0.8335333839	0.8327541228
1009479.317	0.4980722567	0	0.5019277433	0.8280603533	-0.1252213428	0.8332891756	0.8325101378
1009487.986	0.4980704978	0	0.5019295022	0.8278156799	-0.125568503	0.833044764	0.8322659496
1009496.652	0.4980687395	0	0.5019312605	0.827570803	-0.1259159564	0.8328001491	0.8320215585
1009505.315	0.4980669819	0	0.5019330181	0.8273257228	-0.126263703	0.8325553312	0.8317769644
1009513.975	0.4980652249	0	0.5019347751	0.8270804396	-0.1266117425	0.8323103104	0.8315321677
1009522.631	0.4980634686	0	0.5019365314	0.8268349533	-0.1269600745	0.8320650868	0.8312871685
1009531.285	0.4980617128	0	0.5019382872	0.8265892643	-0.127308699	0.8318196607	0.8310419668
1009539.936	0.4980599578	0	0.5019400422	0.8263433727	-0.1276576156	0.8315740322	0.830796563
1009548.584	0.4980582033	0	0.5019417967	0.8260972786	-0.1280068242	0.8313282014	0.8305509571
1009557.228	0.4980564495	0	0.5019435505	0.8258509821	-0.1283563245	0.8310821685	0.8303051493
1009565.87	0.4980546963	0	0.5019453037	0.8256044835	-0.1287061163	0.8308359337	0.8300591398
1009574.508	0.4980529437	0	0.5019470563	0.825357783	-0.1290561994	0.8305894972	0.8298129287
1009583.144	0.4980511918	0	0.5019488082	0.8251108806	-0.1294065734	0.830342859	0.8295665162
1009591.777	0.4980494405	0	0.5019505595	0.8248637765	-0.1297572383	0.8300960193	0.8293199024
